Country code,Service type,Service label,Layer id,Layer name,Min lat,Max lat,Min lon,Max lon
#country +code,#service +type,#service +label,#meta +id,#geo +admin_type,#geo +lat +max,#geo +lat +min,#geo +lon +max,#geo +lon +min
ECU,FeatureServer,pcode,0,Admin0,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,FeatureServer,pcode,1,Admin1,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,FeatureServer,pcode,2,Admin2,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,FeatureServer,pcode,3,Admin3,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,FeatureServer,pcode,4,AdminLines,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,FeatureServer,pcode,5,AdminPoints,-4.949841617999937,1.413254109000036,-91.18747190099998,-75.35000290199997
ECU,MapServer,pcode,0,Admin0,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,MapServer,pcode,1,Admin1,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,MapServer,pcode,2,Admin2,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,MapServer,pcode,3,Admin3,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,MapServer,pcode,4,AdminLines,-5.016157322999959,1.681834608000031,-92.00896662899999,-75.18714655299993
ECU,MapServer,pcode,5,AdminPoints,-4.949841617999937,1.413254109000036,-91.18747190099998,-75.35000290199997
EGY,MapServer,AR,0,National Capital,22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,AR,1,Governorate Capitals (Admin1),22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,AR,2,Populated Places,22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,AR,3,Admin0,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,AR,4,Admin1,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,AR,5,Admin2 Lines,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,AR,6,Admin2,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,AR,7,Admin3 Lines,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,AR,8,Admin3,22.115721892000067,31.628066107000052,24.90993859500003,35.94236886900006
EGY,MapServer,AR,9,Base Map,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,EN,0,National Capital,22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,EN,1,Governorate Capitals (Admin1),22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,EN,2,Populated Places,22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,EN,3,Admin0,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,EN,4,Admin1,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,EN,5,Admin2 Lines,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,EN,6,Admin2,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,EN,7,Admin3 Lines,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,EN,8,Admin3,22.115721892000067,31.628066107000052,24.90993859500003,35.94236886900006
EGY,MapServer,EN,9,Base Map,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,FeatureServer,pcode,0,Populated Places,22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,FeatureServer,pcode,1,Admin0,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,FeatureServer,pcode,2,Admin1,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,FeatureServer,pcode,3,Admin2,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,FeatureServer,pcode,4,Admin3,22.115721892000067,31.628066107000052,24.90993859500003,35.94236886900006
EGY,FeatureServer,pcode,5,AdminLines,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,pcode,0,Populated Places,22.209044069000072,31.61111100100004,25.159320953000076,36.64123889500007
EGY,MapServer,pcode,1,Admin0,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,pcode,2,Admin1,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,pcode,3,Admin2,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
EGY,MapServer,pcode,4,Admin3,22.115721892000067,31.628066107000052,24.90993859500003,35.94236886900006
EGY,MapServer,pcode,5,AdminLines,21.999127739000073,31.670279953000033,24.69450759500006,36.908707382000046
ETH,MapServer,EN,0,Admin0,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,1,Admin1,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,2,Admin2 Lines,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,3,Admin2,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,4,Admin3 Lines,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,5,Admin3,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,6,Base Map,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,EN,7,AdminPoints,3.751861224000038,14.547883722000051,33.27162452700003,47.339403823000055
ETH,FeatureServer,pcode,0,Admin0,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,FeatureServer,pcode,1,Admin1,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,FeatureServer,pcode,2,Admin2,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,FeatureServer,pcode,3,Admin3,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,FeatureServer,pcode,4,AdminLines,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,FeatureServer,pcode,5,AdminPoints,3.751861224000038,14.547883722000051,33.27162452700003,47.339403823000055
ETH,MapServer,pcode,0,Admin0,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,pcode,1,Admin1,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,pcode,2,Admin2,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,pcode,3,Admin3,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,pcode,4,AdminLines,3.4066700000000765,14.845476907000034,32.99180000000007,47.988240000000076
ETH,MapServer,pcode,5,AdminPoints,3.751861224000038,14.547883722000051,33.27162452700003,47.339403823000055
GEO,MapServer,EN,0,Admin0,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,EN,1,Admin1,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,EN,2,Admin2 Lines,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,EN,3,Admin2,41.054552958000045,43.25687643100008,41.54716741100003,46.72672440300005
GEO,MapServer,EN,4,Base Map,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,EN,5,AdminPoints,41.297424884000066,43.11086321400006,41.16486428600007,46.241115653000065
GEO,MapServer,KA,0,Admin0,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,KA,1,Admin1,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,KA,2,Admin2 Lines,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,KA,3,Admin2,41.054552958000045,43.25687643100008,41.54716741100003,46.72672440300005
GEO,MapServer,KA,4,Base Map,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,KA,5,AdminPoints,41.297424884000066,43.11086321400006,41.16486428600007,46.241115653000065
GEO,FeatureServer,pcode,0,Admin0,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,FeatureServer,pcode,1,Admin1,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,FeatureServer,pcode,2,Admin2,41.054552958000045,43.25687643100008,41.54716741100003,46.72672440300005
GEO,FeatureServer,pcode,3,AdminLines,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,FeatureServer,pcode,4,AdminPoints,41.297424884000066,43.11086321400006,41.16486428600007,46.241115653000065
GEO,MapServer,pcode,0,Admin0,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,pcode,1,Admin1,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,pcode,2,Admin2,41.054552958000045,43.25687643100008,41.54716741100003,46.72672440300005
GEO,MapServer,pcode,3,AdminLines,41.054552958000045,43.58649597600004,40.008336675000066,46.72672440300005
GEO,MapServer,pcode,4,AdminPoints,41.297424884000066,43.11086321400006,41.16486428600007,46.241115653000065
GIN,MapServer,FR,0,National Capital,7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,MapServer,FR,1,Region Capitals (Admin1),7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,MapServer,FR,2,Prefecture Capitals (Admin2),7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,MapServer,FR,3,Sub-Prefecture Capitals (Admin3),7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,MapServer,FR,4,Populated Places,7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,MapServer,FR,5,Admin0,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,FR,6,Admin1,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,FR,7,Admin2 Lines,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,FR,8,Admin2,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,FR,9,Admin3 Lines,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,FR,10,Admin3,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,FR,11,Base Map,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,FeatureServer,pcode,0,Populated Places,7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,FeatureServer,pcode,1,Admin0,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,FeatureServer,pcode,2,Admin1,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,FeatureServer,pcode,3,Admin2,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,FeatureServer,pcode,4,Admin3,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,FeatureServer,pcode,5,AdminLines,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,pcode,0,Populated Places,7.341487000000029,12.595577000000048,-14.850696999999968,-7.999564999999961
GIN,MapServer,pcode,1,Admin0,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,pcode,2,Admin1,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,pcode,3,Admin2,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,pcode,4,Admin3,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GIN,MapServer,pcode,5,AdminLines,7.1935523630000375,12.676212773000032,-15.08625602799998,-7.641071532999945
GTM,MapServer,ES,0,Admin0,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,ES,1,Admin1,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,ES,2,Admin2 Lines,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,ES,3,Admin2,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,ES,4,Base Map,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,FeatureServer,pcode,0,Admin0,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,FeatureServer,pcode,1,Admin1,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,FeatureServer,pcode,2,Admin2,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,FeatureServer,pcode,3,AdminLines,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,pcode,0,Admin0,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,pcode,1,Admin1,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,pcode,2,Admin2,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
GTM,MapServer,pcode,3,AdminLines,13.739443412000071,17.819453371000066,-92.24024247099999,-88.22149753199994
HND,MapServer,ES,0,National Capital,13.013948077000066,16.51525934400007,-89.34983324699994,-83.25349931199997
HND,MapServer,ES,1,Governorate Capitals (Admin1),13.013948077000066,16.51525934400007,-89.34983324699994,-83.25349931199997
HND,MapServer,ES,2,District Capitals (Admin2),13.013948077000066,16.51525934400007,-89.34983324699994,-83.25349931199997
HND,MapServer,ES,3,Populated Places,13.013948077000066,16.51525934400007,-89.34983324699994,-83.25349931199997
HND,MapServer,ES,4,Admin0,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,MapServer,ES,5,Admin1,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,MapServer,ES,6,Admin2 Lines,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,MapServer,ES,7,Admin2,12.983046638000076,16.51679332200007,-89.35664445499998,-83.14965588499996
HND,MapServer,ES,8,Base Map,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,FeatureServer,pcode,0,Populated Places,13.013948077000066,16.51525934400007,-89.34983324699994,-83.25349931199997
HND,FeatureServer,pcode,1,Admin0,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,FeatureServer,pcode,2,Admin1,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,FeatureServer,pcode,3,Admin2,12.983046638000076,16.51679332200007,-89.35664445499998,-83.14965588499996
HND,FeatureServer,pcode,4,AdminLines,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,FeatureServer,pcode,5,AdminPoints,13.083814261000043,16.468737633000046,-89.28427903899995,-83.40864861799997
HND,MapServer,pcode,0,Populated Places,13.013948077000066,16.51525934400007,-89.34983324699994,-83.25349931199997
HND,MapServer,pcode,1,Admin0,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,MapServer,pcode,2,Admin1,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,MapServer,pcode,3,Admin2,12.983046638000076,16.51679332200007,-89.35664445499998,-83.14965588499996
HND,MapServer,pcode,4,AdminLines,12.983046638000076,16.51679332200007,-89.35664445499998,-83.02849060999995
HND,MapServer,pcode,5,AdminPoints,13.083814261000043,16.468737633000046,-89.28427903899995,-83.40864861799997
HTI,MapServer,EN,0,Admin0,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,EN,1,Admin1,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,EN,2,Admin2 Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,EN,3,Admin2,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,EN,4,Admin3 Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,EN,5,Admin3,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,EN,6,Base Map,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,0,Admin0,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,1,Admin1,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,2,Admin2 Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,3,Admin2,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,4,Admin3 Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,5,Admin3,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,FR,6,Base Map,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,0,Admin0,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,1,Admin1,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,2,Admin2 Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,3,Admin2,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,4,Admin3 Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,5,Admin3,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,HT,6,Base Map,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,FeatureServer,pcode,0,Admin0,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,FeatureServer,pcode,1,Admin1,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,FeatureServer,pcode,2,Admin2,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,FeatureServer,pcode,3,Admin3,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,FeatureServer,pcode,4,Admin Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,pcode,0,Admin0,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,pcode,1,Admin1,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,pcode,2,Admin2,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,pcode,3,Admin3,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
HTI,MapServer,pcode,4,Admin Lines,18.022139955000057,20.089226782000026,-74.48039964699996,-71.62215080999994
IRN,MapServer,EN,0,Admin0,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,EN,1,Admin1,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,EN,2,Admin2 Lines,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,EN,3,Admin2,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,EN,4,Base Map,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,FA,0,Admin0,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,FA,1,Admin1,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,FA,2,Admin2 Lines,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,FA,3,Admin2,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,FA,4,Base Map,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,FeatureServer,pcode,0,Admin0,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,FeatureServer,pcode,1,Admin1,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,FeatureServer,pcode,2,Admin2,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,FeatureServer,pcode,3,AdminLines,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,pcode,0,Admin0,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,pcode,1,Admin1,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,pcode,2,Admin2,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRN,MapServer,pcode,3,AdminLines,25.059315499000036,39.78165019900007,44.03189080000004,63.33327040000006
IRQ,MapServer,AR,0,Admin0,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,AR,1,Admin1,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,AR,2,Admin2 Lines,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,AR,3,Admin2,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,AR,4,Admin3 Lines,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,AR,5,Admin3,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,AR,6,Base Map,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,0,Admin0,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,1,Admin1,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,2,Admin2 Lines,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,3,Admin2,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,4,Admin3 Lines,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,5,Admin3,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,EN,6,Base Map,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,FeatureServer,pcode,0,Admin0,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,FeatureServer,pcode,1,Admin1,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,FeatureServer,pcode,2,Admin2,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,FeatureServer,pcode,3,Admin3,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,FeatureServer,pcode,4,AdminLines,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,pcode,0,Admin0,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,pcode,1,Admin1,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,pcode,2,Admin2,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,pcode,3,Admin3,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
IRQ,MapServer,pcode,4,AdminLines,29.06952693900007,37.377264006000075,38.794836202000056,48.62379496600005
KDN,MapServer,EN,0,Admin0,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,1,Admin1,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,2,Admin2 Lines,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,3,Admin2,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,4,Admin3 Lines,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,5,Admin3,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,6,Admin4 Lines,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,EN,7,Admin4,37.34316536700004,41.43828653500003,65.56746947400006,73.21362582400008
KDN,MapServer,EN,8,Base Map,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,FeatureServer,pcode,0,Admin0,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,FeatureServer,pcode,1,Admin1,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,FeatureServer,pcode,2,Admin2,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,FeatureServer,pcode,3,Admin3,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,FeatureServer,pcode,4,Admin4,37.34316536700004,41.43828653500003,65.56746947400006,73.21362582400008
KDN,FeatureServer,pcode,5,AdminLines,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,pcode,0,Admin0,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,pcode,1,Admin1,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,pcode,2,Admin2,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,pcode,3,Admin3,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KDN,MapServer,pcode,4,Admin4,37.34316536700004,41.43828653500003,65.56746947400006,73.21362582400008
KDN,MapServer,pcode,5,AdminLines,36.67413660100004,42.83280888400003,64.39719520200003,75.13722383000004
KEN,MapServer,EN,0,Admin0,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,EN,1,Admin1,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,EN,2,Admin2,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,EN,3,Admin2 Lines,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,EN,4,Base Map,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,FeatureServer,pcode,0,Admin0,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,FeatureServer,pcode,1,Admin1,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,FeatureServer,pcode,2,Admin2,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,FeatureServer,pcode,3,AdminLines,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,pcode,0,Admin0,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,pcode,1,Admin1,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,pcode,2,Admin2,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KEN,MapServer,pcode,3,AdminLines,-4.67687988299997,5.414123535000044,33.910288655000045,41.906021459000044
KGZ,MapServer,EN,0,Admin0,39.18042698200003,43.26611989200006,69.26385012400004,80.22645228700003
KGZ,MapServer,EN,1,Admin1,39.18042698200003,43.26611989200006,69.26385012400004,80.22645228700003
KGZ,MapServer,EN,2,Admin2 Lines,39.18042698200003,43.26611989200006,69.26385012400004,80.22645228700003
KGZ,MapServer,EN,3,Admin2,39.18042698200003,43.26611989200006,69.26385012400004,80.22645228700003
KGZ,MapServer,EN,4,Admin3 Lines,39.18042698200003,43.26611989200006,69.26385012400004,80.22645228700003
KGZ,MapServer,EN,5,Admin3,39.18042698200003,43.26611989200006,69.26385012400004,80.22645228700003
