Date posted,Base URL for AWS,COD,Base file name,.geojson,.topojson,.kml,.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,TGO,COD_TGO_Admin0,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin0.geojson,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin0.topojson,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin0.kml,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin0.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,TGO,COD_TGO_Admin1,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin1.geojson,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin1.topojson,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin1.kml,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin1.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,TGO,COD_TGO_Admin2,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin2.geojson,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin2.topojson,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin2.kml,https://itos-humanitarian.s3.amazonaws.com/TGO/COD_TGO_Admin2.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,THA,COD_THA_Admin0,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin0.geojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin0.topojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin0.kml,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin0.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,THA,COD_THA_Admin1,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin1.geojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin1.topojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin1.kml,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin1.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,THA,COD_THA_Admin2,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin2.geojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin2.topojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin2.kml,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin2.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,THA,COD_THA_Admin3,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin3.geojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin3.topojson,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin3.kml,https://itos-humanitarian.s3.amazonaws.com/THA/COD_THA_Admin3.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,GEO,COD_GEO_Admin0,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin0.geojson,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin0.topojson,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin0.kml,
06/12/19,https://itos-humanitarian.s3.amazonaws.com,GEO,COD_GEO_Admin1,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin1.geojson,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin1.topojson,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin1.kml,
06/12/19,https://itos-humanitarian.s3.amazonaws.com,GEO,COD_GEO_Admin2,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin2.geojson,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin2.topojson,https://itos-humanitarian.s3.amazonaws.com/GEO/COD_GEO_Admin2.kml,
06/12/19,https://itos-humanitarian.s3.amazonaws.com,LAO,COD_LAO_Admin0,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin0.geojson,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin0.topojson,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin0.kml,
06/12/19,https://itos-humanitarian.s3.amazonaws.com,LAO,COD_LAO_Admin1,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin1.geojson,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin1.topojson,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin1.kml,
06/12/19,https://itos-humanitarian.s3.amazonaws.com,LAO,COD_LAO_Admin2,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin2.geojson,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin2.topojson,https://itos-humanitarian.s3.amazonaws.com/LAO/COD_LAO_Admin2.kml,
06/12/19,https://itos-humanitarian.s3.amazonaws.com,LBR,COD_LBR_Admin0,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin0.geojson,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin0.topojson,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin0.kml,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin0.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,LBR,COD_LBR_Admin1,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin1.geojson,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin1.topojson,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin1.kml,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin1.csv
06/12/19,https://itos-humanitarian.s3.amazonaws.com,LBR,COD_LBR_Admin2,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin2.geojson,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin2.topojson,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin2.kml,https://itos-humanitarian.s3.amazonaws.com/LBR/COD_LBR_Admin2.csv
